event_id,event_source_category,published_at,source,source_url,title,title_cn,summary,summary_cn,country,company,project,resource_type,event_type,event_nature,impact_direction,event_priority_score,priority_level,catl_relevance_score,supply_impact_lce,price_impact_direction,confidence_level,is_top_event,project_name,name,url
288c29df96c7,news,2025-12-29T08:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMinAFBVV95cUxON0pRR1NHUnhrWk8wUHdWSF9wOFpjVnYxai02OXNmVWQ1NHRYY1JFNTB6QkVZejJJQy1EMnFITFB6ZW9fQzFqWWdpZE9ITW5NM0sxQjhwRm93ZF9UWC14SE9FalhMcG43X0VyWENRV0JZVVpwT01EUUNLVUNrVDZHZWNMZjVmSTNPWldnUmdrdnJjcjR2WDNDVm9IMTE?oc=5,"SQM, Codelco form giant company to produce lithium in Chile (SQM:NYSE) - Seeking Alpha",SQM：其他,"SQM, Codelco form giant company to produce lithium in Chile (SQM:NYSE) Seeking Alpha",Chile / SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Chile,SQM,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMinAFBVV95cUxON0pRR1NHUnhrWk8wUHdWSF9wOFpjVnYxai02OXNmVWQ1NHRYY1JFNTB6QkVZejJJQy1EMnFITFB6ZW9fQzFqWWdpZE9ITW5NM0sxQjhwRm93ZF9UWC14SE9FalhMcG43X0VyWENRV0JZVVpwT01EUUNLVUNrVDZHZWNMZjVmSTNPWldnUmdrdnJjcjR2WDNDVm9IMTE?oc=5
3d9dbc8317a7,news,2025-12-29T08:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMiTEFVX3lxTE1FU2lyODFVdVNibXNWRjB2SmdxTEd2Nl9WUkxsU2FPN0pBc19kUW1GOXpLenR5bDF1SzRtX1BibkVIWXJrcl9IdjFhSzI?oc=5,Nova Andino Litio move into Chilean lithium implementation phase - International Mining,SQM：其他,Nova Andino Litio move into Chilean lithium implementation phase International Mining,Chile / SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Chile,SQM,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiTEFVX3lxTE1FU2lyODFVdVNibXNWRjB2SmdxTEd2Nl9WUkxsU2FPN0pBc19kUW1GOXpLenR5bDF1SzRtX1BibkVIWXJrcl9IdjFhSzI?oc=5
54df4ce64204,news,2023-11-01T07:00:00+00:00,Google News RSS: Albemarle lithium guidance,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPeGNPMUJTZm12YXBHMHhiZWFhTm00TEpJY0pvNE5NSEptZk5TektCS3JyemZCeXE3M3NoWTFYQ3ZhRmhmTzVsQkxLT21BS2JPS0s4ajdMTlAzdXoxbTliUzluYllPRDZIRXNkUmw5UGdGalZ4dS04TTR2NV8xa3lncFdXcE9yRUxOYndQV2plZ2YxMEtJb1RWdzMzRkduR1NubXh3endnTFg2eU1iek9VOTMxVlVMZUIzbDRSY19jVnl6TXpaT3FWd2xYU3p6eXAtbVVTSzFKd0R3ZndJY2loSTlDUHhUeHQ3cWpVWThn0gHzAUFVX3lxTE1wWW81dlkwOU5weGdxb1dLS1ZLVWxubmdoRzh5cHFac0NLOXd0S0NUblIxajlwS2h6R1FULTFERDFXSFBJbXRGQkp1ZmpnN1ZHX0s5SW5JR0hCckxGR285RVRkb0tteEFJOUFTUEk5YU1QNWJOUE5BVzJ4VV9NM2FVcDVHbzN1QWhNTjVEeFVWNzBFYUhTR2RjUWQ3NE4wM1BvS2wxMGFaSzFGZ1dhbWRrSE42MTlVVllFV0xRdGJSWE9lX3hGV2lLbmVsWS1lOUdVeEdFQjVkblhWZExjZ3Zzb3NVWXg2UU5IYktnYklpVkx6OA?oc=5,Albemarle’s quarterly net earnings dive 62 per cent and guidance slashed by up to $1b on weak lithium outlook - The West Australian,Albemarle：其他,Albemarle’s quarterly net earnings dive 62 per cent and guidance slashed by up to $1b on weak lithium outlook The West Australian,Australia / Albemarle：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Albemarle,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPeGNPMUJTZm12YXBHMHhiZWFhTm00TEpJY0pvNE5NSEptZk5TektCS3JyemZCeXE3M3NoWTFYQ3ZhRmhmTzVsQkxLT21BS2JPS0s4ajdMTlAzdXoxbTliUzluYllPRDZIRXNkUmw5UGdGalZ4dS04TTR2NV8xa3lncFdXcE9yRUxOYndQV2plZ2YxMEtJb1RWdzMzRkduR1NubXh3endnTFg2eU1iek9VOTMxVlVMZUIzbDRSY19jVnl6TXpaT3FWd2xYU3p6eXAtbVVTSzFKd0R3ZndJY2loSTlDUHhUeHQ3cWpVWThn0gHzAUFVX3lxTE1wWW81dlkwOU5weGdxb1dLS1ZLVWxubmdoRzh5cHFac0NLOXd0S0NUblIxajlwS2h6R1FULTFERDFXSFBJbXRGQkp1ZmpnN1ZHX0s5SW5JR0hCckxGR285RVRkb0tteEFJOUFTUEk5YU1QNWJOUE5BVzJ4VV9NM2FVcDVHbzN1QWhNTjVEeFVWNzBFYUhTR2RjUWQ3NE4wM1BvS2wxMGFaSzFGZ1dhbWRrSE42MTlVVllFV0xRdGJSWE9lX3hGV2lLbmVsWS1lOUdVeEdFQjVkblhWZExjZ3Zzb3NVWXg2UU5IYktnYklpVkx6OA?oc=5
5a91af7a932d,news,2025-12-27T08:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMijgFBVV95cUxPTG5FOFRlMTRGdm9HMlhFRGRkdG1EMHg5cTJWcWdDQWxmUTdqSUtDc3JORS0tcGZSbnA3cVVrTU5HVFNwQjRTRkxFUFZyNm9LZmZ5Vm56c0JsUVcwbEx6cDNNU1pJLU9IRXU3Nkxjc0xDRDFuT3FqZDlFS2xLb3FnUmFfOC1PODRzN2F2Ql9B?oc=5,"Codelco, SQM seal lithium venture in Chile’s Atacama desert - Mining.com",SQM：其他,"Codelco, SQM seal lithium venture in Chile’s Atacama desert Mining.com",Chile / SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Chile,SQM,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMijgFBVV95cUxPTG5FOFRlMTRGdm9HMlhFRGRkdG1EMHg5cTJWcWdDQWxmUTdqSUtDc3JORS0tcGZSbnA3cVVrTU5HVFNwQjRTRkxFUFZyNm9LZmZ5Vm56c0JsUVcwbEx6cDNNU1pJLU9IRXU3Nkxjc0xDRDFuT3FqZDlFS2xLb3FnUmFfOC1PODRzN2F2Ql9B?oc=5
b11cca5d7295,news,2025-08-08T07:00:00+00:00,Google News RSS: Pilbara lithium production,https://news.google.com/rss/articles/CBMitgFBVV95cUxNcXBBWWNOekFzOTNsQUExZWNiRTlCbDFuU0gwbVYzdkc5RUlJaHIyX2FWdWstdGNJaXRBZUdndGxOYXYyMFhhQjN6bnZjOHptdnJrVDhPamFCR3FwNHJyUWhXVE0wd0lXUW9FbUhnMVRnTktRSnBhWGJuZ0x4MkpJa0hRN1daVzd3T29aR0F6bzZkWDNvc1RBQzNvUC1Sa0sxRXp6SlBFWG1oMjU2em9KRlJrS0pzUQ?oc=5,Pilbara Minerals powers ahead despite lithium slump - Australian Resources & Investment,Pilbara Minerals：其他,Pilbara Minerals powers ahead despite lithium slump Australian Resources & Investment,Australia / Pilbara Minerals：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Pilbara Minerals,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMitgFBVV95cUxNcXBBWWNOekFzOTNsQUExZWNiRTlCbDFuU0gwbVYzdkc5RUlJaHIyX2FWdWstdGNJaXRBZUdndGxOYXYyMFhhQjN6bnZjOHptdnJrVDhPamFCR3FwNHJyUWhXVE0wd0lXUW9FbUhnMVRnTktRSnBhWGJuZ0x4MkpJa0hRN1daVzd3T29aR0F6bzZkWDNvc1RBQzNvUC1Sa0sxRXp6SlBFWG1oMjU2em9KRlJrS0pzUQ?oc=5
309034be6f1c,news,2026-01-29T08:00:00+00:00,Google News RSS: Pilbara lithium production,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPNzNoVG1WQU9aNW5vVHp3UGtWR3JwZ1RUa1cyeVBRYTdhV0pTT3dlZldGYk5Rdl93YmtKbUlLUXhjNlBHak9CY0xjZUo4ek1COFd5OW5INGxUdE1LMUQ4MlJrbU9HVXkwdFQ3aVQ1bnVFbFAtMHk3dUo1SVhQcDZqa0JFYVZ3dVduY1YxZXJaTGNfcHNiX054YS1obkpHeVRKQm9qcVNJdHo0OUd6T0ZmRDhLZzluQkxnNlBWajNSMXh5TjFraXowX2djT0JTWWlOSjBsbHN6Uk12WU8waGJQWXhIeG9yeWll?oc=5,Mining boss declares horror ‘lithium winter’ finally over - The West Australian,Pilbara Minerals：其他,Mining boss declares horror ‘lithium winter’ finally over The West Australian,Australia / Pilbara Minerals：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Pilbara Minerals,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPNzNoVG1WQU9aNW5vVHp3UGtWR3JwZ1RUa1cyeVBRYTdhV0pTT3dlZldGYk5Rdl93YmtKbUlLUXhjNlBHak9CY0xjZUo4ek1COFd5OW5INGxUdE1LMUQ4MlJrbU9HVXkwdFQ3aVQ1bnVFbFAtMHk3dUo1SVhQcDZqa0JFYVZ3dVduY1YxZXJaTGNfcHNiX054YS1obkpHeVRKQm9qcVNJdHo0OUd6T0ZmRDhLZzluQkxnNlBWajNSMXh5TjFraXowX2djT0JTWWlOSjBsbHN6Uk12WU8waGJQWXhIeG9yeWll?oc=5
504ad29a4add,news,2025-12-19T08:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMiqwFBVV95cUxObEQyN25ueThsT1hWb05BaWtSNThmN3hCWEIzRXJQX2l5a3R3dFY5TDBOZ2thelk2aUs0cmNXZ1VBNkNBeVdpb18xT0Jwc2V1VUk4MnFMRGtDSm44WDNuQ3hnNW44VUtPMkZ5NWZ5WFVOamFHNkJHNElvOXo4aGJaSVdVSDRuMHlHbjBfTGc3S1RpYzlqb3ZlUHl5SlczaG9zQ1JhQVVRNDh1YjA?oc=5,Chile regulator approves Codelco-SQM lithium deal hours after announcing audit - Reuters,SQM：其他,Chile regulator approves Codelco-SQM lithium deal hours after announcing audit Reuters,Chile / SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Chile,SQM,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiqwFBVV95cUxObEQyN25ueThsT1hWb05BaWtSNThmN3hCWEIzRXJQX2l5a3R3dFY5TDBOZ2thelk2aUs0cmNXZ1VBNkNBeVdpb18xT0Jwc2V1VUk4MnFMRGtDSm44WDNuQ3hnNW44VUtPMkZ5NWZ5WFVOamFHNkJHNElvOXo4aGJaSVdVSDRuMHlHbjBfTGc3S1RpYzlqb3ZlUHl5SlczaG9zQ1JhQVVRNDh1YjA?oc=5
2ea700bc3685,news,2025-12-28T08:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMisgFBVV95cUxOUmp3SFd0cEhuakZINk9JUFZpUFVhR3I1MVRUTDFWa1kzRy1MRi0tU0RIZXFvbUJhM01jSU9BZkR2akh3cnVBVWxBNjJsc291SDdBbmFMNDVMeG4xUXN5ZFcwMU9UVVZCY21sVE5iVHUwa0pxeXN2RUlfdlpydFVub3VQaExwREs2NXpWczMxd1RuU3JFaXptcXFsakVQcndLbXZqb3VmdVpaNkljaV9SbEN30gGyAUFVX3lxTE5ZS2N5SUpOdE1tMUxuUmFjczFjVGs5LXhtb3RTWkxLTFJJQzZOTlFzUmtKSnc5R0I0Q0xlcmtZQzhrQjRla2s2ckl2SkZ4ZXVGRUYySVdIaFRvWTM0aHpONm0zc3F4aVc5dGdONFc2akcycHN4ZVduRmJKYXgzTjUtX3U3YUlwa29KQWFzQktST0U2VWcyQW1YeXpLMUFtTFBhWWhrQUt4V2pLOXFKWVVNMEE?oc=5,Chilean firms partner to form giant company to exploit lithium - South China Morning Post,SQM：其他,Chilean firms partner to form giant company to exploit lithium South China Morning Post,Chile / SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Chile,SQM,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMisgFBVV95cUxOUmp3SFd0cEhuakZINk9JUFZpUFVhR3I1MVRUTDFWa1kzRy1MRi0tU0RIZXFvbUJhM01jSU9BZkR2akh3cnVBVWxBNjJsc291SDdBbmFMNDVMeG4xUXN5ZFcwMU9UVVZCY21sVE5iVHUwa0pxeXN2RUlfdlpydFVub3VQaExwREs2NXpWczMxd1RuU3JFaXptcXFsakVQcndLbXZqb3VmdVpaNkljaV9SbEN30gGyAUFVX3lxTE5ZS2N5SUpOdE1tMUxuUmFjczFjVGs5LXhtb3RTWkxLTFJJQzZOTlFzUmtKSnc5R0I0Q0xlcmtZQzhrQjRla2s2ckl2SkZ4ZXVGRUYySVdIaFRvWTM0aHpONm0zc3F4aVc5dGdONFc2akcycHN4ZVduRmJKYXgzTjUtX3U3YUlwa29KQWFzQktST0U2VWcyQW1YeXpLMUFtTFBhWWhrQUt4V2pLOXFKWVVNMEE?oc=5
6fe8e43d6083,news,2026-01-19T08:00:00+00:00,Google News RSS: Pilbara lithium production,https://news.google.com/rss/articles/CBMitAFBVV95cUxPTnc0QktIN3FrU1BVMzNNdzhWM1JQTE9qSnhUc0R3NkdBcW1MbnF4b0o0eDNGZGdONHdVNzFuczR6b29PVzVsSEg0b1ZqVklra0NRUmI3V0F4MXBEZjZ2eVU3RENSSlZkSHlfUjd0QUFtMFVQSDdEMHZFcFAydW1Nbk9mOU5SaldKMTh3cGU5ZHg3X1dnWnJJZDRaNVZicUN3YzdSOGxTQmhKZGd6aHdtY0xubm4?oc=5,Harry and Hermione conjure a bigger lithium discovery at Wildcat’s Bolt Cutter - Australian Mining,Pilbara Minerals：其他,Harry and Hermione conjure a bigger lithium discovery at Wildcat’s Bolt Cutter Australian Mining,Australia / Pilbara Minerals：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Pilbara Minerals,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMitAFBVV95cUxPTnc0QktIN3FrU1BVMzNNdzhWM1JQTE9qSnhUc0R3NkdBcW1MbnF4b0o0eDNGZGdONHdVNzFuczR6b29PVzVsSEg0b1ZqVklra0NRUmI3V0F4MXBEZjZ2eVU3RENSSlZkSHlfUjd0QUFtMFVQSDdEMHZFcFAydW1Nbk9mOU5SaldKMTh3cGU5ZHg3X1dnWnJJZDRaNVZicUN3YzdSOGxTQmhKZGd6aHdtY0xubm4?oc=5
09d6a65e0df9,news,2018-08-20T07:00:00+00:00,Google News RSS: Tianqi lithium project,https://news.google.com/rss/articles/CBMiogFBVV95cUxNbEJObVZMMjhwWkREUEx5WlVCYUpsMVRDeVpZTXd6aEgwTEhGZGptZXduV3JSN2JCa05FcVFCcnp4dUlwR3BYVkhGMVVoVjAwVkd2VlhiTmNtV3pZelNsZHRfWklKWEpZejVtcF9pYVhtbXpQekxIclRSdExjMnFBemtYajlVY0czcXF3T3dvQWhmWVRNbW50SXdlRmVmVXcxMGc?oc=5,China’s Tianqi Lithium files for $1 billion Hong Kong listing: sources - NAI500,Tianqi Lithium：其他,China’s Tianqi Lithium files for $1 billion Hong Kong listing: sources NAI500,China / Tianqi Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,China,Tianqi Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiogFBVV95cUxNbEJObVZMMjhwWkREUEx5WlVCYUpsMVRDeVpZTXd6aEgwTEhGZGptZXduV3JSN2JCa05FcVFCcnp4dUlwR3BYVkhGMVVoVjAwVkd2VlhiTmNtV3pZelNsZHRfWklKWEpZejVtcF9pYVhtbXpQekxIclRSdExjMnFBemtYajlVY0czcXF3T3dvQWhmWVRNbW50SXdlRmVmVXcxMGc?oc=5
27ea8b52e20f,news,2021-12-08T08:00:00+00:00,Google News RSS: Ganfeng lithium project,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORU1kM195c19uTXZCUFNBaHB5UkoxU2h5M1ZZVjFUQ05sQTFtX0J5Nzd6TmVCN2V4STA5MVB6QUNjN2xDblZGeTF2VDhDRTJiekRKY2pmTzRUQ1VsZDVIb1A1V2d0Y3hZRVRkR0l6czM3NDVKQUJMQUh4dkZfNFhKb09oQko4MUw4LV8wQU5ZR2JIMDFKWm5tM3NCdjRkOGtKdmNLbnhlNlVYbmc?oc=5,China's Ganfeng Lithium stakes out overseas claims in hot market - Nikkei Asia,Ganfeng Lithium：其他,China's Ganfeng Lithium stakes out overseas claims in hot market Nikkei Asia,China / Ganfeng Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,China,Ganfeng Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORU1kM195c19uTXZCUFNBaHB5UkoxU2h5M1ZZVjFUQ05sQTFtX0J5Nzd6TmVCN2V4STA5MVB6QUNjN2xDblZGeTF2VDhDRTJiekRKY2pmTzRUQ1VsZDVIb1A1V2d0Y3hZRVRkR0l6czM3NDVKQUJMQUh4dkZfNFhKb09oQko4MUw4LV8wQU5ZR2JIMDFKWm5tM3NCdjRkOGtKdmNLbnhlNlVYbmc?oc=5
27a96612ac07,news,2023-05-23T07:00:00+00:00,Google News RSS: Ganfeng lithium project,https://news.google.com/rss/articles/CBMirwFBVV95cUxQeDBjMnRxQzU0LXczSnVsMFJPd2J3ZWR6YTFXZm5KLWNMV2diV0VjWXBYaWlFNnlFSjY3YzR3Q3Uzd084YjJnM21UaUkwXzlXYkQ3WWFsdEJzSjlEQXF6a0tlZXo4S3hjYjJrS2lMbEtIUk5wWlFvSzhTS1QtYkxQRHZmV0tmYi11SFZYanhyQ0cwVGdVOGV1V3BwdFVjMVk2RDdVODlDN0tKUEFBdmFB?oc=5,Ganfeng Lithium has announced mass production of solid-state batteries - The China Project,Ganfeng Lithium：其他,Ganfeng Lithium has announced mass production of solid-state batteries The China Project,China / Ganfeng Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,China,Ganfeng Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMirwFBVV95cUxQeDBjMnRxQzU0LXczSnVsMFJPd2J3ZWR6YTFXZm5KLWNMV2diV0VjWXBYaWlFNnlFSjY3YzR3Q3Uzd084YjJnM21UaUkwXzlXYkQ3WWFsdEJzSjlEQXF6a0tlZXo4S3hjYjJrS2lMbEtIUk5wWlFvSzhTS1QtYkxQRHZmV0tmYi11SFZYanhyQ0cwVGdVOGV1V3BwdFVjMVk2RDdVODlDN0tKUEFBdmFB?oc=5
cc4c4c83707d,news,2024-08-23T07:00:00+00:00,Google News RSS: Ganfeng lithium project,https://news.google.com/rss/articles/CBMiggFBVV95cUxNbjBwYy1FSXV4QnFESlUtMmJoN2RVZk9FYXowZUJRYlBMUFFnOXlNX1dKUGY3UDhwLW9GZGFzS1JzVzdXQS16NTlKdTE1eS1mSVBFRzRERlVDcjVOTnZyLUlIekpoOG9kQU52c1NVSUltTFg4NXM2RFlrczhGRWVjZlJR?oc=5,Ganfeng Lithium inks JV deal in Turkiye - China Daily - Global Edition,Ganfeng Lithium：其他,Ganfeng Lithium inks JV deal in Turkiye China Daily - Global Edition,China / Ganfeng Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,China,Ganfeng Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiggFBVV95cUxNbjBwYy1FSXV4QnFESlUtMmJoN2RVZk9FYXowZUJRYlBMUFFnOXlNX1dKUGY3UDhwLW9GZGFzS1JzVzdXQS16NTlKdTE1eS1mSVBFRzRERlVDcjVOTnZyLUlIekpoOG9kQU52c1NVSUltTFg4NXM2RFlrczhGRWVjZlJR?oc=5
fd6dfe4b1891,news,2025-07-11T07:00:00+00:00,Google News RSS: Tianqi lithium project,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOaEdUMVlDaWhPMjdJQzJuT0J6ay1HRUhRZnJnSHA3VWlHQ29UWWlKMTRmbjVRQW5MU2l5MDFWMVFTLWNtTlVWT180V3I1TGlNYWJKVFZHM1AtM29tNVl0WGFPazcyV2gwa2JSYVNnMFdtS0l5OHpKVkpkUi1jaG1DZTkyeWFvZEhqNmw3X05sQWlGT0ctQzV1ckVGUjBRZ0UydXdGcWNleTE4S0RZTEx4Z1lQRnpMOVVhUnVkNzgxZFhEVDFGeUQ5ekdldWNQb0JQ?oc=5,Debt dispute at $1bn-plus Kwinana lithium refinery - The West Australian,Tianqi Lithium：其他,Debt dispute at $1bn-plus Kwinana lithium refinery The West Australian,Australia / Tianqi Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Tianqi Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOaEdUMVlDaWhPMjdJQzJuT0J6ay1HRUhRZnJnSHA3VWlHQ29UWWlKMTRmbjVRQW5MU2l5MDFWMVFTLWNtTlVWT180V3I1TGlNYWJKVFZHM1AtM29tNVl0WGFPazcyV2gwa2JSYVNnMFdtS0l5OHpKVkpkUi1jaG1DZTkyeWFvZEhqNmw3X05sQWlGT0ctQzV1ckVGUjBRZ0UydXdGcWNleTE4S0RZTEx4Z1lQRnpMOVVhUnVkNzgxZFhEVDFGeUQ5ekdldWNQb0JQ?oc=5
2fd290034b09,news,2025-12-11T08:00:00+00:00,Google News RSS: Tianqi lithium project,https://news.google.com/rss/articles/CBMitwFBVV95cUxOSzFSdW1FNE9lcWZ6bk5KdVZVa1kyRFZyRjhReFF5WTJUYkZwcjNwMUo3eWJITVBNZ0ZLWFp2VXBVWDRNNkp2bmJEYXZsQ0o4cUhzTWtodl95ajBzUnJiM1JvY09CdDJ4OG9RUHpyQjFnQWh2WjgwVDYzaHZZRHZxXzNsT2ZYczJ2SW9CM1FNQUJNdVluTFZjLW5yaGxFa2pFRzlQZFpsTFFEbUloSVM5SGlBa2tvVW_SAbwBQVVfeXFMTVRsMFhLMjdpdGo3bEYycWJjMHotckx1c19FZmhKcGhnRWl4Mkh2LVlfc1FwNHRMU2tSbm1Bbl92NUFLTDh2ZnBjQ1dHQ2pUQ2xpQTVGRWY2Qm1OX2xTdHZ5dGdsYUh0RVVWb2ZZd1RiMzduNWdtOFZQaEQxN0VscGFmR3BSN25HRFZsNDROTWJmWTJsQ3djaTU1Sjcxa0I3a0V6Z1hRMTFJU093b0xvNENOYTdvcXl4WmtCTW4?oc=5,IGO backs Venus with extra $3m for WA Southwest lithium push - The West Australian,Tianqi Lithium：其他,IGO backs Venus with extra $3m for WA Southwest lithium push The West Australian,Australia / Tianqi Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Tianqi Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMitwFBVV95cUxOSzFSdW1FNE9lcWZ6bk5KdVZVa1kyRFZyRjhReFF5WTJUYkZwcjNwMUo3eWJITVBNZ0ZLWFp2VXBVWDRNNkp2bmJEYXZsQ0o4cUhzTWtodl95ajBzUnJiM1JvY09CdDJ4OG9RUHpyQjFnQWh2WjgwVDYzaHZZRHZxXzNsT2ZYczJ2SW9CM1FNQUJNdVluTFZjLW5yaGxFa2pFRzlQZFpsTFFEbUloSVM5SGlBa2tvVW_SAbwBQVVfeXFMTVRsMFhLMjdpdGo3bEYycWJjMHotckx1c19FZmhKcGhnRWl4Mkh2LVlfc1FwNHRMU2tSbm1Bbl92NUFLTDh2ZnBjQ1dHQ2pUQ2xpQTVGRWY2Qm1OX2xTdHZ5dGdsYUh0RVVWb2ZZd1RiMzduNWdtOFZQaEQxN0VscGFmR3BSN25HRFZsNDROTWJmWTJsQ3djaTU1Sjcxa0I3a0V6Z1hRMTFJU093b0xvNENOYTdvcXl4WmtCTW4?oc=5
ba99f8600c4f,news,2025-09-23T01:58:05+00:00,Google News RSS: Tianqi lithium project,https://news.google.com/rss/articles/CBMinwFBVV95cUxNbWhBM2NDX0dUa3pDMlVSV2Y0SWZwRVl3b2FLR3Z4a2ZoMmhVNGZFRHdDOGJUNjY0ZmtqUWs1Z2lwZTZaQUFORXRCWnRkQW5oUDhjamotUkgtSmxESGR0UE5fdkxlZzUwRGZ0b0s1TExRMDRLSVhyWXAwX2NqUGY2QWdnTGVsdnVaZHBGVXJOU1JReDZLd0R5TmNBcno3dnc?oc=5,Has Australian lithium been left in the lurch? - The Australian Mining Review,Tianqi Lithium：其他,Has Australian lithium been left in the lurch? The Australian Mining Review,Australia / Tianqi Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Tianqi Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMinwFBVV95cUxNbWhBM2NDX0dUa3pDMlVSV2Y0SWZwRVl3b2FLR3Z4a2ZoMmhVNGZFRHdDOGJUNjY0ZmtqUWs1Z2lwZTZaQUFORXRCWnRkQW5oUDhjamotUkgtSmxESGR0UE5fdkxlZzUwRGZ0b0s1TExRMDRLSVhyWXAwX2NqUGY2QWdnTGVsdnVaZHBGVXJOU1JReDZLd0R5TmNBcno3dnc?oc=5
b827934b8c47,news,2021-03-10T08:00:00+00:00,Google News RSS: Tianqi lithium project,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNeWNWSEI0OXlaUVdiTUxkMlhjS2wyaE5ndzB4d29VcEhtVnZsTmpmNGQ3cG10YlEtSV9pejRoeUtSckREdlpaalQ0RDlZNEE0RWdKT1BJWDhjMkp6c3VEaklwcW1DczVwMEV6X2dnTXNXc2oxQkNsWWM3TGpSbW5kaE1tN09RQkRpcWlncHQyc1FUUjFycUhreXNiRFFMa09qcHBhWUpqTUo4QU5HQUFRWS1Cb0xmVFE5?oc=5,Lithium plant builder sheds 400 as China’s Tianqi refuses to pay - AFR,Tianqi Lithium：其他,Lithium plant builder sheds 400 as China’s Tianqi refuses to pay AFR,China / Tianqi Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,China,Tianqi Lithium,,lithium,其他,重大冲击,中性,107,P1,70,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNeWNWSEI0OXlaUVdiTUxkMlhjS2wyaE5ndzB4d29VcEhtVnZsTmpmNGQ3cG10YlEtSV9pejRoeUtSckREdlpaalQ0RDlZNEE0RWdKT1BJWDhjMkp6c3VEaklwcW1DczVwMEV6X2dnTXNXc2oxQkNsWWM3TGpSbW5kaE1tN09RQkRpcWlncHQyc1FUUjFycUhreXNiRFFMa09qcHBhWUpqTUo4QU5HQUFRWS1Cb0xmVFE5?oc=5
